002805.wav|zhi3 yao4 #1 xin1 zhong1 #2 chang2 cun2 #1 qian1 gua4 #1 he2 ai4 #3, jiu4 #1 bu4 pa4 #1 wu4 mai2 #1 piao1 guo4 #3, jiu4 #1 bu4 pa4 #1 ming2 tian1 #2 tian1 kong1 #2 shi4 fou3 #1 hui1 an4 #4. 
002806.wav|hei1 gou3 #2 lie3 zhe #1 da4 zui3 #3, lu4 ren2 #1 jian4 le #2 fen1 fen1 #1 duo3 bi4 #4. 
002807.wav|yi1 shi4 #2 zhe4 xie1 #1 zi4 fen2 zhe3 #2 si3 de #1 yuan1 wang3 #4. 
002808.wav|zhou1 rui3 liu3 #1 liao3 jie3 dao4 #3, gu4 peng2 tu2 #2 yi1 xing2 #2 ru2 ci3 #1 ji2 chi2 #3 zhi3 shi4 #1 wei4 le #2 gan3 zhe #1 qu4 chi1 #1 wu3 fan4 #4. 
002809.wav|sui2 hou4 #3, xiao3 rui3 #2 bei4 #1 zhen3 duan4 chu1 #2“ zhong4 du4 #1 fei4 yan2 #4”. 
002810.wav|bei4 #1 tiao2 kan3 de #1 ku4 er3 xi1 de2 #2 mian4 lu4 #2 xiu1 nan3 #1 zhi1 se4 #3, xian3 de #1 bu4 hao3 yi4 si1 #4. 
002811.wav|jie1 wan2 #1 zhe4 ge4 #1 dian4 hua4 #3, you3 xie1 #1 xiang3 bu4 tong1 de #1 weng1 mie4 #2 da3 dian4 hua4 #1 wen4 yi1 lai2 #4. 
002812.wav|he2 #2 gang1 tie3 xia2 #1 he1 cha2 #3, he2 #1 hui1 gu1 niang2 #1 liao2 tian1 #3, he2 #1 qing1 wa1 #1 wang2 zi3 #1 san4 bu4 #4. 
002813.wav|wu3 yue4 de #2 liao2 shen3 #1 da4 di4 #3, lv4 cao3 ru2 yin1 #2, sheng1 ji1 #1 ang4 ran2 #4. 
002814.wav|ye3 hui4 zai4 #1 niu3 yue1 #1 guang4 guang4 #3, kan4 kan4 #1 yi1 fu2 #4. 
002815.wav|wang3 you3 #2 fen1 fen1 #1 chuai3 ce4 #2 shi4 fou3 #2 you3 gan3 er2 fa1 #4. 
002816.wav|gan3 shang4 #2 bao1 jiao3 zi #3, lao3 zhang4 ren2 #1 wen4 wo3 #2 hui4 bao1 #1 jiao3 zi me #3, wo3 dang1 ran2 #1 yao4 shuo1 #1 hui4 le #4. 
002817.wav|ta1 men de #1 guan1 xi4 #2 tong2 yang4 you3 #1 nv3 tong2 de #1 tiao2 diao4 #4. 
002818.wav|huo4 fu1 man4 #2 he2 #1 ke1 wa3 mu3 #2 shen4 zhi4 #2 fa1 sheng1 guo4 #1 zheng1 chao3 #4. 
002819.wav|guo4 qiao2 #1 mi3 xian4 #3 zhu3 yao4 yi3 #2 tang1 #3、 rou4 pian4 #3、 mi3 xian4 #3 zai4 jia1 #1 zuo4 liao4 #1 zuo4 cheng2 #4. 
002820.wav|ye2 lei2 mi3 qi2 #2 shou3 xian1 #1 yao1 qiu2 #1 yu4 hui4 #1 dai4 biao3 #1 qi3 li4 #3, mo4 si1 #1 yi4 fen1 zhong1 #4. 
002821.wav|ta1 yi3 #2 yuan2 zi #1 shi2 miao3 zhang3 #1 wei4 ji1 chu3 #3, zai4 #1 shi2 ke4 shang4 #3 jin3 liang4 #1 jie1 jin4 yu2 #1 shi4 jie4 shi2 #4. 
002822.wav|geng3 xiao3 hua2 #3 ci3 qian2 #1 ceng2 ren4 #1 jiao1 dian3 wang3 #1 zong3 jing1 li3 #3, shi4 #1 gong1 yu3 de #1 lao3 bu4 xia4 #4. 
002823.wav|ling4 wai4 #1 yi1 xie1 #1 qian2 lai2 #1 can1 guan1 de #1 ren2 men #3, rang1 rang zhe #2 yao4 yu3 #1 chang2 e2 #1“ er4 gu1 niang2 #1” he2 ying3 #4. 
002824.wav|zuo4 wei2 #2 fang1 yi4 hua2 de #1 ai4 jiang1 #3, ta1 cai2 #1 lin2 wei1 #1 shou4 ming4 #3, bang1 shou3 #2 jie3 jue2 #1 wen4 ti2 #4. 
002825.wav|bu4 ru2 #2 zhao3 #1 lao3 shi1 #1、 xue2 sheng1 #2 liao2 yi1 liao2 #4. 
002826.wav|bu4 guo4 #3 yi1 suo3 #1 zhong1 xue2 #1 xiao4 zhang3 #1 ren4 wei2 #3, tui1 jian4 #1 ming2 e2 #2 gei3 #1 kuang1 chao1 #2 hen3 lang4 fei4 #4. 
002827.wav|nan2 zi #2 ba3 shou3 ji1 #2 cang2 zai4 #2 zi4 jia1 #1 yu4 ce4 li3 #3, tou1 pai1 #1 sao3 sao3 #2、 zhi2 zi #2 yu3 #1 zhi2 nv3 #1 ru2 ce4 #2、 ru4 yu4 #4. 
002828.wav|ma1 ma1 mi1 ya #2” qing3 lai2 #2 zhang1 bai3 zhi1 #3, dang4 ci4 #1 you4 bu4 tong2 #4. 
002829.wav|bo1 le #1 yi1 shang4 wu3 #3, tou2 cun4 #2 hai2 #1 mei2 pu3 #4. 
002830.wav|zhe4 yang4 de #1 yi4 zheng4 #3, shi4 #2 she3 ben3 zhu2 mo4 #4. 
002831.wav|bo2 hai3 #1 jiao1 hui4 chu4 #3, shi4 #1 chuan2 bo2 #1 jin4 chu1 #2 bo2 hai3 wan1 de #2 di4 er4 tiao2 #1 jiao1 tong1 #1 yao4 dao4 #4. 
002832.wav|yi1 qun2 ren2 #2 yi4 zhi2 #1 huan1 ju4 dao4 #1 shen1 ye4 #3 cai2 cong2 #1 ka1 fei1 wu1 zhong1 #1 chu1 lai2 #1 san4 chang3 #4. 
002833.wav|da4 lou2 #1 er4 lou2 de #2 er4 yao1 liu4 #1 fang2 jian1 #2 deng1 huo3 #1 tong1 ming2 #4. 
002834.wav|zi4 #2 shi4 ying2 ye4 #1 yi3 lai2 #3, ji3 jing1 #1 bo1 zhe2 #3, ming4 tu2 #1 duo1 chuan3 #4. 
002835.wav|yu2 shi4 #3, xiu1 si1 dun4 #2 ye3 #1 chun3 chun3 yu4 dong4 #4. 
002836.wav|li3 kui2 heng1 #2 yu3 #1 ben3 bao4 #1 ji4 zhe3 #1 he2 ying3 #4. 
002837.wav|ruan3 shou3 jun1 #1 she4 #3： tu2 wei4 #2 hua2 po1 di4 #1 fu4 jin4 #2 dao4 lu4 #1 ji1 shui3 #1 xing2 cheng2 #1“ yan4 se4 hu2 #4”. 
002838.wav|zhu1 yin1 #2 yi1 ren2 #1 fen1 shi4 #2 fu4 jun1 nao4 #3、 fu4 jun1 yu2 #2 liang3 jie3 mei4 #4. 
002839.wav|ta1 de #2 tai4 guo2 #1 qi1 zi3 #2 huai2 tai1 #1 ba1 yue4 #3, tian3 zhe #1 da4 du3 zi #2 sui2 wo3 men #1 chu1 hai3 #1 wan2 le4 #4. 
002840.wav|na4 #1 yi1 ju4 #1 ying1 yu3 #2 yi2 ge4 #1 cheng2 yu3 #3 fang3 fu2 #2 hou4 bian4 #1 she4 sha1 #1 zao2 chi3 de #1 liang3 jian4 #3, ling4 #1 yu3 xiang2 #2 fang2 bu4 sheng4 fang2 #4. 
002841.wav|zuo2 ri4 #3, xiao3 long2 kan3 #1 yi1 ju1 min2 lou2 #3 lin2 jie1 #1 gua4 zhe #2 qu3 ming2 bu4 #1 zhao1 pai2 #4. 
002842.wav|kuai4 qu4 #1 zhao3 zhang1 #1 dian4 re4 tan3 #4! 
002843.wav|bu4 shao3 #1 you2 ke4 #1 xing4 zhi4 #1 ang4 ran2 #2 pai1 zhao4 #1 liu2 nian4 #4. 
002844.wav|guan1 zhu4 #1 ta1 men #3, bing4 fei1 #1 wei4 le #1 xuan4 ran3 #1 bei1 qing2 #4. 
002845.wav|wo3 lao3 po2 #2 jiu4 te4 bie2 #1 shan4 yu2 #1 zhua1 #1 nan2 ren2 de #1 wei4 #3, wo3 yi1 #1 kan4 jian4 ta1 #2 jiu4 gan3 jue2 #2 wei4 #1 bu4 shu1 fu #4. 
002846.wav|ru2 ya3 #2、 qin1 he2 #2, ji4 yi4 li4 hao3 #3, shu4 zi4 #1 tuo1 kou3 er2 chu1 #3 xiang4 #1 dao4 dou4 zi #1 yi4 ban1 #1 shun4 liu1 #4. 
002847.wav|xiang1 xia4 #2 jin4 lai2 #2 ye3 bu4 zai4 #1 shi2 xing1 #2 tie1 #2 hua1 hua1 lv4 lv4 de #1 nian2 hua4 le #4. 
002848.wav|zai4 #1 yi1 yuan4 #3, weng1 nv3 shi4 #2 wei4 #1 nv3 er2 #2 pai1 le #1 yi1 zu3 #1 zhao4 pian1 #4. 
002849.wav|zhang1 guo2 hua2 #2 tan1 wu1 #1 shou4 hui4 de #1 ming2 tang2 #1 hen3 duo1 #4. 
002850.wav|bu4 guo4 #2 kang1 ni1 #2 bing4 bu4 #1 yin1 ci3 #1 kun4 rao3 #1 tai4 duo1 #4. 
002851.wav|zhu1 rong2 ji1 #2 fei1 chang2 #1 re4 ai4 #1 wen2 xue2 #4. 
002852.wav|ju4 liao3 jie3 #3, yuan2 yang2 #1 fu2 zhuang1 dian4 #1 dian4 zhu3 #2 yi1 jia1 #1 san1 kou3 #3 zheng4 zai4 #2 sheng3 #1 kang1 fu4 #1 zhong1 xin1 #1 yi1 yuan4 #1 qiang3 jiu4 #4. 
002853.wav|er4 shi4 #3 qie4 shi2 #1 ti2 gao1 #2 shui3 zi1 yuan2 #1 li4 yong4 #1 xiao4 lv4 #4. 
002854.wav|dan4 shi4 #3, zhen1 bu4 #1 zhi1 dao4 #2 nv3 er2 de #1 kang4 ya1 #1 neng2 li4 #1 you3 #1 duo1 da4 #3, ren2 yan2 #1 ke3 wei4 a #4! 
002855.wav|ju3 bao4 #1 xin4 shang4 #3 en4 man3 le #1 ju3 bao4 ren2 de #1 shou3 yin4 #4. 
002856.wav|dong3 lao3 #2 gen1 guang3 dong1 #1 hen3 you3 #1 yuan2 fen1 #4. 
002857.wav|zhe4 ge4 #1 jiao4 xun4 #2 shi4 #1 ji2 wei2 #1 can3 tong4 de #4. 
002858.wav|dan4 cong2 #2 zhou1 si4 #1 kai1 shi3 #3, mei2 yu3 #2 you4 jiang1 #1 zai4 du4 #2 juan3 tu3 #1 er2 lai2 #4. 
002859.wav|zu3 wei3 hui4 #1 tong1 zhi1 #1 wo3 de #1 shi2 hou4 #3 wo3 #1 zheng4 zai4 #1 bei3 hai3 #1 pai1 xi4 #3, wo3 gui1 nv3 #2 ye3 zai4 #1 na4 er2 #4. 
002860.wav|xiao3 guang1 #2 shi4 #1 yi1 wei4 #1 qin2 fen4 #1 hao4 xue2 de #1 xue2 sheng1 #3, ta1 #1 li4 yong4 #2 han2 jia4 #1 jian1 zhi2 #2 zhuan4 qu3 #1 xue2 fei4 #4. 
002861.wav|qu4 nian2 #3, zuo3 bo2 yi2 #2 kai1 ban4 le #1 shen3 yang2 #2 di4 yi1 jia1 #1 tuan2 gou4 #1 wang3 zhan4 #3“ jiu3 shi2 qi1 tuan2 #4”. 
002862.wav|mi3 er3 na4 #3 jiang1 zhe4 zhong3 #1 tou2 zi1 #1 fang1 fa3 #2 cheng1 wei2 #3“ wan3 qi1 #1 tou2 zi1 #4”. 
002863.wav|li3 zi jun1 #3 zai4 #1 qing1 nian2 #1 dong1 ao4 hui4 shang4 #2 zhai1 de2 #1 tong2 pai2 #4. 
002864.wav|ji4 zhe3 #2 yao3 le #1 yao3 ya2 #3, ce4 shen1 #1 yi1 bu4 #2 tiao4 dao4 #1“ xuan2 feng1 #1” mian4 qian2 #3, jiang1 #1 yao3 ba3 #2 xiang4 qian2 #1 song4 qu4 #4. 
002865.wav|zhe4 xie3 de #1 shen2 me #1 po4 wan2 yi4 ya #3! pi4 da4 ge4 shi4 #3, ni3 ye3 yao4 #1 fa1 ge4 #1 tie3 zi3 #4! 
002866.wav|shui4 jiao4 qian2 #2 re3 #1 lao3 po2 #1 sheng1 qi4 le #3, mei2 ban4 fa3 #3 zhi3 hao3 #2 tian2 yan2 mi4 yu3 #1 hong1 ta1 #4. 
002867.wav|an1 xian1 sheng1 #2 gei3 #1 ji4 zhe3 #2 cu1 suan4 le #1 yi1 bi3 zhang4 #4. 
002868.wav|dong1 dong1 de shou3 #2 yin1 #1 kun3 bang3 #2 gou4 cheng2 #1 zhong4 shang1 #4. 
002869.wav|wei4 le #2 hui3 shi1 #1 mie4 ji1 #3, zhang1 ming2 #2 zong4 huo3 #1 fen2 shi1 #4. 
002870.wav|wo3 #1 kan4 zhe #2 you3 xie1 #1 bu4 ren3 #3, jiu4 shang4 qian2 #1 yu3 ta1 #1 pan1 tan2 #3, xi1 wang4 #2 jie4 ci3 #1 jian3 qing1 #2 pa2 lou2 de #1 ku1 zao4 #1 yu3 #1 pi2 lei4 #4. 
002871.wav|tu2 wei4 #2“ diao4 cha2 tuan2 #1” chuan2 zhi1 #2 rao4 dao3 #1 hang2 xing2 #4. 
002872.wav|di4 yi1 ge4 #1 shuang1 xiu1 ri4 #3 ge4 ke1 #1 lian4 xi2 juan3 #2 gong4 you3 #1 shi2 lai2 fen4 #3, yao4 #1 mi2 bu3 #1 jun1 xun4 #1 lang4 fei4 #1 diao4 de #1 shi2 jian1 #4. 
002873.wav|zheng1 zhe #1 yan3 jing1 #1 shuo1 xia1 hua4 #4. 
002874.wav|qiang2 gen1 #1 qiang2 jiao3 #3, ze2 wang3 wang3 #2 guang1 liu1 liu1 de liang4 #3, shi4 #1 hai2 zi men #2 kao4 zai4 #1 qiang2 shang4 #1 wan2 shua3 shi2 #1 mo2 cheng2 de #4. 
002875.wav|ru2 jin1 #1 nei4 xie1 #1 suo3 wei4 #2 dang1 hong2 #1 nv3 xing1 #2, cheng2 qian1 shang4 wan4 #3, na3 yi2 ge4 #2 yong1 you3 #1 zhe4 yang4 #1 ku4 de #1 yan3 shen2 #4? 
002876.wav|san1 shi4 #3 hong2 guan1 #1 shen3 shen4 #1 jian1 guan3 #3 yu3 #1 wei1 guan1 #1 shen3 shen4 #1 jian1 guan3 #1 you3 ji1 #1 jie2 he2 #4. 
002877.wav|wo3 zhi3 shi4 #2 wan2 wan2 ni3 #1 er2 yi3 #4. 
002878.wav|shi1 chang1 xu4 #1 yuan4 shi4 #2 dai4 biao3 #2 huo4 jiang3 zhe3 #1 fa1 yan2 #4. 
002879.wav|zhe4 ci4 #3 wei2 duo1 li4 ya4 #2 zhan3 xian4 le #1 ta1 de #3 gui3 yi4 #1 leng3 nv3 de #1 qi4 zhi4 #4. 
002880.wav|shi2 xing2 #2“ yi1 qi3 #1 yi1 ce4 #3”, da4 li4 #1 yin3 jin4 #1 yang1 qi3 #2、 ming2 qi3 #2 ru4 yuan2 #1 fa1 zhan3 #4. 
002881.wav|ying1 guo2 #1 yu2 lun4 #1 ren4 wei2 #3, mei3 guo2 #1 xian3 shi4 le #3 yao4 #1 pie1 kai1 #1 ying1 guo2 #2 cu4 jin4 #2 bei3 ai4 #1 he2 ping2 de #1 zi1 tai4 #4. 
002882.wav|ni3 men #1 sui4 shu4 #2 you3 #1 zhe4 me #1 da4 le yo1 #3, jin1 hou4 #2 wo3 #1 zen3 yang4 #1 you3 lian3 #2 zai4 shi4 shang4 huo2 #4. 
002883.wav|hai2 zi #2 da3 duan4 le #1 ma1 ma1 de hua4 #2, wen4 dao4 #3： ni3 shuo1 de #2 shi4 #1 xin1 wen2 #1 lian2 bo1 #1 na4 lia3 #1 bo1 yin1 ba #4! 
002884.wav|hui2 qu4 #3 wo3 jiu4 #1 ba3 nuan3 qi4 #1 gei3 ni3 #1 qia1 le #4. 
002885.wav|he2 hao3 #1 zhuan1 ni2 hou4 #3, jiang1 zhuan1 ni2 #2 yi1 peng3 peng3 #1 tian2 man3 #1 zhuan1 mo2 #3, bing4 #2 yong4 li4 #1 hang1 shi2 #4. 
002886.wav|xian4 chang3 #3, bi4 fu2 jian4 #2 pa1 de #1 pu1 qiu2 #2 xian3 jing4 ye4 #4. 
002887.wav|biao1 zhi4 #2 ao1 tu1 bu4 ping2 #3, you3 #1 li4 ti3 gan3 #2 he2 #1 diao1 su4 gan3 #4. 
002888.wav|fang2 zhu3 #1 yao1 qiu2 #3 hong1 #1 zhe4 xie1 #1 xiao3 hai2 #2 jin3 kuai4 #1 ru4 shui4 #4. 
002889.wav|ju4 #2 er2 bao3 #1 yi1 sheng1 #1 jie4 shao4 #3, qian2 lai2 #2 ce4 zhi4 shang1 #3 ji1 ben3 #1 dou1 shi4 #1 lao3 shi1 #1 yao1 qiu2 de #4. 
002890.wav|you3 #2 zhi1 qing2 zhe3 #3 qing3 #1 su4 zhi4 dian4 #3 ba1 liu4 #1 si4 yao1 #2 er4 jiu3 #1 wu3 ling2 #4. 
002891.wav|yi3 #2 ta1 de #1 yan3 guang1 #3, shei2 fu4 #1 shei2 neng2 nai4 #3, shei2 qiong2 #2 shei2 wo1 nang1 #4. 
002892.wav|gao1 mi4 du4 de #1 shui3 ba4 #2 jiang1 #1 po4 huai4 #1 yu2 lei4 #2 chan3 luan3 chang3 #1 gong1 neng2 #4. 
002893.wav|fu2 lan2 ke4 si1 #3 fu4 ze2 #1 xie2 tiao2 #1 yu3 zhi3 hui1 #2 bo1 si1 wan1 de #1 zhan4 zheng1 #1 xing2 dong4 #4. 
002894.wav|xing2 zhen1 #1 zhua1 bu3 zu3 #3 yi3 ba3 #1 dui4 xiang4 #1 zhua1 zhu4 #4. 
002895.wav|you2 yu2 #1 guan3 nei4 #2 bing4 wei4 #1 chen2 lie4 #1“ ni2 qiu1 #3”, can1 guan1 zhe3 #2 fen1 fen1 #1 jia1 yi3 #1 xun2 wen4 #4. 
002896.wav|hao3 sheng1 yin1 #1” lan2 mu4 di4 #1 ban3 quan2 #1 suo3 you3 zhe3 #3 shi4 #1 he2 lan2 #2 ta3 er3 pa4 #1 gong1 si1 #4. 
002897.wav|rang4 #1 yuan2 ben3 #2 wei1 bo2 de #1 zi1 jin1 #2 zhuo1 jin1 jian4 zhou3 #4. 
002898.wav|guo4 le #1 xin1 xian1 jin4 er #3, sha2 #1 wan2 yi4 er2 #2 kan4 duo1 le #1 dou1 ni4 #4. 
002899.wav|dan4 #2 bao4 zhe #1 chong1 qi4 #1 wa2 wa2 #2 luo3 ben1 #2 you3 #1 kan4 dian3 #3, qiang3 ren2 #1 yan3 qiu2 #3, hui4 yin3 qi3 #1 da4 jia1 #1 tao3 lun4 #4. 
002900.wav|zhe4 shi4 #1 peng4 dao4 #1 tuan1 liu2 le #4. 
002901.wav|mei3 shao4 nv3 #2 wei4 nin2 #1 fu2 wu4 #4. 
002902.wav|ou1 guan1 #2 he2 #1 ou1 zhou1 #1 wu3 da4 #1 lian2 sai4 #2 ji1 zhan4 #1 zheng4 han1 #3, kan4 #1 shei2 neng2 #2 xiong2 ba4 #1 ou1 zhou1 #4. 
002903.wav|zhe4 shi4 #1 dang1 nian2 #2 hu2 nan2 #1 da4 xue2 #2 wang2 xiu1 cai3 #2 zhi4 sang1 #1 wei3 yuan2 hui4 #3 bian1 zuan3 de #1 dao4 nian4 #1 xiao3 ce4 #4. 
002904.wav|zhi4 jin1 #1 qiang2 shang4 #2 reng2 #1 ke3 jian4 #2 lei3 lei3 #1 dan4 hen2 #4. 
002905.wav|sheng3 #1 jun1 qu1 #1 ling3 dao3 #1 ren4 wei2 #3, zhe4 #1 zhu3 yao4 #1 de2 yi4 yu2 #2 wan2 shan4 de #2 jun1 de #1 lian2 he2 #1 zhi3 hui1 #1 ti3 xi4 #4. 
002906.wav|zou1 xian1 sheng1 #2 jie4 bei4 de #2 pie1 le #1 ta1 yi1 yan3 #4. 
002907.wav|xiao3 jiang1 #2 pie1 pie3 zui3 #3, shi4 yi4 #1 ji4 zhe3 #1 kan4 wang3 #1 ling4 yi1 ge4 #1 fang1 xiang4 #4. 
002908.wav|jing1 #2 duo1 fang1 #1 kan1 cha2 #3, na4 na4 #1 zhui4 lou2 #2 pai2 chu2 #1 wai4 li4 #1 suo3 zhi4 #4. 
002909.wav|wo3 gen1 #1 ta1 shuo1 #2 duo1 mai3 #1 yi1 bei1 #2 wen4 lao3 shi1 #1 he1 bu4 he1 #4. 
002910.wav|zhao4 shi4 zhe3 #2 huang2 mou3 #1 jia1 zhu4 #3 fu2 jian4 #1 shi2 shi1 shi4 #2 han1 jiang1 zhen4 #2 cuo4 zai3 cun1 #3 cao3 bing3 #2 zi4 ran2 cun1 #4. 
002911.wav|wo3 you3 #1 ji3 ge4 #1 wen4 ti2 #2 xiang3 wen4 #1 cao3 an4 de #1 qi3 cao3 zhe3 #4. 
002912.wav|kan4 nai3 nai3 #2 you4 yao4 yong4 #1 sheng2 zi #1 bang3 #2 zi4 ji3 de shou3 #3, yang2 yang2 #2 tang3 zai4 #1 di4 shang4 #2 shua3 qi3 #1 lai4 lai2 #4. 
002913.wav|huang2 guang1 yu4 de #1 liang3 ge4 #1 mei4 mei4 #2 qian2 lai2 #1 pang2 ting1 #4. 
002914.wav|dui4 #2 zu1 ying1 #1 nv3 zei2 #2 he2 #1 zu1 ying1 #1 cong2 shi4 #1 qi2 ta1 #1 bu4 fa3 #1 xing2 wei2 de #1 fu4 nv3 #3, bi4 xu1 #2 yu3 yi3 #1 yan2 cheng2 #4. 
002915.wav|zhao3 #1 nv3 peng2 you3 #2 bu4 neng2 #1 ji2 yo1 #3, nv3 hai2 zi #1 yao4 #1 man4 man4 hong1 #4. 
002916.wav|bu4 zhi2 de2 a #3, ni3 wo3 #1 ye3 shi4 #1 shu1 tu2 tong2 gui1 #4. 
002917.wav|hou4 lai2 #3, ye4 ga2 #2 yin1 wei4 #1 he2 #1 duan4 mou3 #1 zheng1 chao3 #2 cai2 #1 tao2 le #1 chu1 lai2 #4. 
002918.wav|xie4 xian2 #2 yi3 #1“ sha3 sha3 die4 #2” lai2 #1 xing2 rong2 #2 za2 zhi4 de #1 bao4 liao4 #4. 
002919.wav|zhe4 yi1 #1 feng1 ge2 #1 ye3 #1 cheng2 wei2 le #2 chen2 yan4 tong2 de #1 zhao1 pai2 #1 xing2 xiang4 #4. 
002920.wav|zen3 me #1 shi4 yi1 qun2 #2 feng1 feng1 dian1 dian1 de #1 lao3 tou2 zi #1、 lao3 tai4 po2 #4? 
002921.wav|bei4 ni3 men #1 ti1 bao4 le #3, bu2 yao4 #1 hong1 wo3 la #4. 
002922.wav|tong1 chang2 #1 qing2 kuang4 xia4 #3, zi4 zheng4 #1 qing1 bai2 #3 yi1 kao4 #2 tuo1 yang3 #1 he2 tang2 #2 he2 suan1 #1 jian3 ce4 #4. 
002923.wav|tai4 guo2 #1 ren2 yao1 #2 biao3 yan3 #2 tai4 guo2 #1 wu3 dao3 #3、 yan3 chang4 #2 zhong1 guo2 #1 ge1 qu3 #2“ tian2 mi4 mi4 #3”“ xiao1 sa3 #1 zou3 yi1 hui2 #4”. 
002924.wav|xu2 mou3 #2 zai4 #1 shi2 shi1 #1 fan4 zui4 zhong1 #3, yin1 #2 yi4 zhi4 #1 yi3 wai4 #1 yuan2 yin1 #2 er2 #1 wei4 neng2 #1 de2 cheng3 #3, shu3 #1 fan4 zui4 #1 wei4 sui4 #4. 
002925.wav|ru2 #2 tie3 gui3 li3 #2 mai2 you3 #1 dao4 zha2 #3, dong4 che1 zu3 #1 gao1 su4 #1 yun4 xing2 #2 suo3 dai4 #1 qi4 liu2 #2 jiu4 hui4 #1 juan3 qi3 #1 dao4 zha2 #4. 
002926.wav|jian1 kong4 #1 lu4 xiang4 #2 pai1 she4 dao4 #2“ shen2 fei3 #1 lao3 die1 #2” zuo4 an4 shi2 #2 shen2 qing2 #1 ping2 jing4 #4. 
002927.wav|zhe4 #1 yin3 fa1 le #1 kao3 sheng1 men #3 dui4 #1 gong1 kao3 #1 ti3 jian3 #2 zhi3 ding4 #1 yi1 yuan4 de #1 zhi4 yi2 #4. 
002928.wav|meng4 jing1 hui1 #2 hui2 yi4 qi3 #1 guo1 tao1 de #1 yi1 jian4 #1“ qiu3 shi4 #4”. 
002929.wav|hu2 jun4 #1 tou4 lu4 #3, min2 guo2 #1 pai2 lou2 #3 guo4 qu4 #1 ceng2 jing1 #1 wei2 xiu1 guo4 #1 yi1 ci4 #4. 
002930.wav|you3 ci4 #1 qi1 mo4 #1 kao3 shi4 #3, you3 ge4 #1 tian2 kong4 ti2 #3： wen4 #2 li3 qing1 zhao4 #2 shi4 #1 shen2 me #1 pai4 de ren2 #4? 
002931.wav|guo1 lei3 #1 ye3 ren4 wei2 #3, cai2 zheng4 #1 ding4 cun2 de #1 xiao4 guo3 #2 geng4 wei2 #1 zhi2 jie1 #4. 
002932.wav|xue2 sheng1 #2 yong4 li4 #1 zuan4 #1 xiao3 ya1 zi de #1 shen1 ti3 #4. 
002933.wav|luo2 mu3 ni2 #2 zai4 #1 ye2 lu4 sa1 leng3 #2 fa1 biao3 #1 yan3 shuo1 #4. 
002934.wav|wo3 ai4 ni3 #3, ni3 #1 zhen1 de #1 hao3 bang4 o1 #4! 
002935.wav|ta1 men #2 neng2 fou3 #1 yong3 xu4 #1 sheng1 cun2 #3, duan1 lai4 #2 ren2 men de #2 xiao1 fei4 #1 xi2 guan4 #1 er2 ding4 #4. 
002936.wav|ren2 #1 bu4 wei4 ji3 #3, tian1 beng1 di4 lie4 #4. 
002937.wav|shi4 #1 zhu3 ren2 #2 zai4 #1 cao1 zong4 #1 wo3 de #1 xin1 yo1 #4. 
002938.wav|wo3 yi1 #1 ting1 shuo1 #2 yao4 zhao3 #1 qi2 ta1 ren2 #1 qu4 yan3 shi2 #3, jiu4 #1 an4 shuang3 le #3, shuang3 si3 le #3, tai4 hao3 le #4. 
002939.wav|xing4 yun4 de shi4 #3, ta1 bei4 #2 shuang1 tui3 #1 jie2 zhi1 de #1 wang2 wei3 #1 shou1 yang3 #4. 
002940.wav|wei4 neng2 #1 shi2 xian4 #2 he2 tong2 #1 nei4 rong2 #1 yao1 qiu2 de #3 ying1 #1 zhua1 jin3 #2 jin4 xing2 #1 wan2 shan4 #4. 
002941.wav|yu2 shi4 #3, jing3 di4 #2 ci4 gei3 ta1 #1 jiang1 jun1 yin4 #3, ling4 qi2 #2 gong1 da3 #1 wu2 guo2 #4. 
002942.wav|zai4 #1 nan2 jing1 #1 di4 fang1 #1 fang1 yan2 zhong1 #3,“ o1 ba1 ba1 #2” yi4 wei4 #1“ jie3 da4 shou3 #4”. 
002943.wav|liang3 ren2 #2 shi3 jin4 #1 zheng1 qiang3 zhong1 #3, dao1 zi #1 bei4 #1 ying4 sheng1 sheng1 de #1 ao3 cheng2 #1 liang3 jie2 #3, dao1 bing3 #2 gen1 #1 dao1 shen1 #1 fen1 kai1 #4. 
002944.wav|sui1 ran2 #1 zhua3 zi3 #1 hai2 #1 bu4 gou4 #1 feng1 li4 #3, dan4 #1 yi3 jing1 #1 you3 mo2 #1 you3 yang4 le #4. 
002945.wav|zhe4 kuan3 #1 ji1 qi4 ren2 #2 ye3 you3 #1 an1 zhuo2 #1 ban3 ben3 #4. 
002946.wav|xian4 chang3 #2 liang3 ren2 #1 da4 xiu4 #1 en1 ai4 #3, xian4 sha1 #1 pang2 ren2 #4. 
002947.wav|sha1 po1 tou2 #2 hen3 hao3 wan2 #3, ke3 yi3 #1 qu4 #1 jian4 shi2 xia4 #2 da4 sha1 mo4 #1 feng1 jing3 #4. 
002948.wav|ta1 #1 zhe4 ge4 kuang4 #2 tan4 bu4 tan4 #2 wo3 #1 bu4 zhi1 dao4 #3, wo3 ye3 #1 mei2 jian4 guo4 tan4 #4. 
002949.wav|tai2 fang1 de #1 zhong4 shi4 #3 huo4 xu3 #2 you2 ci3 ke3 jian4 #4? 
002950.wav|tu2 wei4 #2 yi1 ming2 #1 xue2 sheng1 #3 zai4 che3 #1 ban3 fang2 #1 chuang1 hu4 shang4 #2 wei4 #1 si1 diao4 de #1 bao1 zhuang1 #1 tie1 tiao2 #4. 
